,car_name,kms_driven,fuel_type,transmission,ownership,manufacture,engine,Seats,car_prices_in_dollar,car_nick_name,price_class
4850,Renault KWID 1.0 RXT Optional,58342,Petrol,Manual,1,2018,1582,7,4527.075,Renault,low-class
4851,Hyundai Verna CRDi 1.6 AT SX Plus,57000,Diesel,Automatic,1,2018,1197,5,11830.756000000001,Hyundai,low-class
4852,Tata Harrier XZ,66000,Diesel,Manual,1,2019,995,7,16780.358,Tata,low-class
4853,Maruti Celerio VXI AT,58213,Petrol,Automatic,1,2014,1086,5,4527.075,Maruti,low-class
4854,Honda City 1.5 V MT,129760,Petrol,Manual,2,2009,1396,5,3331.9271999999996,Honda,low-class
4855,Honda City i-DTEC ZX,48100,Diesel,Manual,1,2018,1498,5,12374.005000000001,Honda,low-class
4856,Tata Tiago 1.2 Revotron XZ,48554,Petrol,Manual,1,2016,1968,5,4635.7248,Tata,low-class
4857,Hyundai Creta 1.6 CRDi SX Option,19787,Diesel,Manual,1,2017,2179,5,12772.3876,Hyundai,low-class
4858,Hyundai Grand i10 Sportz,39910,Petrol,Manual,1,2017,1462,5,5420.4178,Hyundai,low-class
4860,Hyundai i10 Era,89000,Petrol,Manual,1,2011,1248,7,3500.938,Hyundai,low-class
4861,Hyundai i20 Magna 1.4 CRDi (Diesel),89201,Diesel,Manual,2,2013,1968,5,4104.548,Hyundai,low-class
4862,Honda Mobilio S i-DTEC,130151,Diesel,Manual,1,2015,1298,5,5106.5406,Honda,low-class
4863,Skoda Octavia Elegance 2.0 TDI AT,179308,Diesel,Automatic,2,2013,1495,5,6977.7316,Skoda,low-class
4864,Tata Hexa XT,58000,Diesel,Manual,1,2018,1461,5,12675.81,Tata,low-class
4865,Maruti Ciaz Alpha Automatic BSIV,24311,Petrol,Automatic,1,2019,2179,5,10901.1966,Maruti,low-class
4866,Toyota Etios Liva G,81899,Petrol,Manual,1,2014,814,7,4056.2592,Toyota,low-class
4867,Maruti Vitara Brezza VDi Option,45795,Diesel,Manual,1,2017,1248,8,8064.2296,Maruti,low-class
4868,Skoda New Laura Ambiente 2.0 TDI CR MT,95884,Diesel,Manual,2,2013,1248,5,4116.6202,Skoda,low-class
4869,Maruti Swift 1.3 VXi,89657,Petrol,Manual,1,2008,1199,6,1774.6134,Maruti,low-class
4870,Hyundai Accent GLE,116416,Petrol,Manual,3,2010,1197,5,1629.747,Hyundai,low-class
4871,Renault Duster 85PS Diesel RxL Optional,90198,Diesel,Manual,2,2012,1498,5,3790.6708000000003,Renault,low-class
4872,Mahindra XUV500 W6 2WD,73230,Diesel,Manual,1,2016,2494,5,9331.8106,Mahindra,low-class
4873,Hyundai EON Era,134279,Petrol,Manual,1,2011,1956,5,1665.9635999999998,Hyundai,low-class
4874,Maruti Ciaz ZDi Plus SHVS,64933,Diesel,Manual,2,2015,1451,5,7098.4536,Maruti,low-class
4875,Maruti Ciaz VDi Plus SHVS,81114,Diesel,Manual,4,2016,1198,5,6108.5332,Maruti,low-class
4876,Honda Jazz 1.2 VX i VTEC,60923,Petrol,Manual,3,2016,1248,5,5360.0568,Honda,low-class
4877,Hyundai i20 Magna,92573,Petrol,Manual,1,2010,1582,5,2655.8840000000005,Hyundai,low-class
4878,Honda Mobilio V i-DTEC,65281,Diesel,Manual,2,2015,1197,8,5504.923199999999,Honda,low-class
4879,Toyota Innova 2.5 VX (Diesel) 8 Seater,138448,Diesel,Manual,2,2015,1598,5,10345.8754,Toyota,low-class
4880,Jeep Compass 2.0 Limited Option 4X4 Black,86513,Diesel,Manual,2,2018,1120,5,15186.8276,Jeep,low-class
4881,MG Hector Plus Sharp Hybrid MT,18697,Petrol,Manual,1,2020,999,5,20003.6354,MG,low-class
4882,Honda Brio S MT,71735,Petrol,Manual,2,2016,1197,5,4442.569600000001,Honda,low-class
4883,Maruti Vitara Brezza VDi,72316,Diesel,Manual,2,2016,2494,7,7182.959000000001,Maruti,low-class
4884,Hyundai Verna 1.6 CRDi SX,87770,Diesel,Manual,1,2016,1248,5,7545.125,Hyundai,low-class
4885,Hyundai i20 Magna Plus BSIV,25890,Petrol,Manual,1,2019,1598,5,6857.009599999999,Hyundai,low-class
4886,Volkswagen Vento Petrol Comfortline,81426,Petrol,Manual,2,2013,1591,5,3863.1040000000003,Volkswagen,low-class
4887,Hyundai Grand i10 CRDi Sportz,107868,Diesel,Manual,1,2014,1199,5,3730.3098,Hyundai,low-class
4888,Renault KWID 1.0 RXT,23434,Petrol,Manual,1,2018,999,7,4104.548,Renault,low-class
4889,Maruti Baleno 1.2 Zeta,21099,Petrol,Manual,1,2017,1582,5,6736.287600000001,Maruti,low-class
4890,Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,196320,Diesel,Manual,2,2010,1248,5,4490.8584,Toyota,low-class
4891,Tata Indica Aura 1.3 Quadrajet,51650,Diesel,Manual,2,2009,1364,5,1702.1802,Tata,low-class
4892,Volkswagen Vento 1.6 Highline,44091,Petrol,Manual,1,2016,1956,5,7484.764,Volkswagen,low-class
4893,Hyundai Creta 1.6 VTVT SX Plus,33231,Petrol,Manual,2,2017,1248,5,11058.1352,Hyundai,low-class
4894,Tata Altroz XM plus,7027,Petrol,Manual,1,2021,1462,5,8148.735000000001,Tata,low-class
4895,Renault Triber RXL,5570,Petrol,Manual,1,2021,1248,5,8293.6014,Renault,low-class
4896,Hyundai Creta 1.6 CRDi SX,72500,Diesel,Manual,1,2016,936,5,11347.868,Hyundai,low-class
4897,Maruti Swift VDI,114638,Diesel,Manual,2,2012,998,5,3452.6492,Maruti,low-class
4898,Toyota Etios GD SP,72200,Diesel,Manual,1,2013,1373,5,4225.27,Toyota,low-class
4899,Jeep Compass 2.0 Longitude Option,61300,Diesel,Manual,1,2018,1199,5,14365.918000000001,Jeep,low-class
4900,Maruti Ertiga VDI,245456,Diesel,Manual,1,2013,1497,7,4985.8186,Maruti,low-class
4901,Maruti Ciaz Delta,52200,Petrol,Manual,1,2019,999,5,10249.2978,Maruti,low-class
4902,Maruti Ciaz ZDi Plus,75000,Diesel,Manual,2,2015,1197,5,7122.598000000001,Maruti,low-class
4903,Chevrolet Beat Diesel LT,68669,Diesel,Manual,1,2011,1248,5,1931.5520000000001,Chevrolet,low-class
4904,Maruti Celerio ZXI,57313,Petrol,Manual,1,2019,1086,5,5432.49,Maruti,low-class
4905,Maruti Ciaz VXi Plus,549999,Petrol,Manual,1,2015,2494,5,6639.71,Maruti,low-class
4906,Volkswagen Polo 1.2 MPI Comfortline,46328,Petrol,Manual,1,2016,1197,5,6036.1,Volkswagen,low-class
4907,Honda City 1.5 S MT,57407,Petrol,Manual,2,2011,1995,5,4527.075,Honda,low-class
4908,Datsun RediGO 1.0 S,87537,Petrol,Manual,2,2017,799,5,2716.245,Datsun,low-class
4909,Maruti Swift Dzire VXI,80176,Petrol,Manual,1,2013,1248,5,5251.406999999999,Maruti,low-class
4910,Maruti Swift Dzire VDI,62600,Diesel,Manual,1,2017,2143,5,8028.013000000001,Maruti,low-class
4911,Hyundai Santro Xing GL,66737,Petrol,Manual,2,2013,1497,5,2547.2342,Hyundai,low-class
4912,Toyota Innova 2.5 V Diesel 7-seater,124400,Diesel,Manual,2,2011,1198,7,6639.71,Toyota,low-class
4913,Hyundai i10 Sportz 1.2,57480,Petrol,Manual,2,2010,814,5,2305.7902,Hyundai,low-class
4914,BMW 3 Series 320d Luxury Line,99000,Diesel,Automatic,1,2015,1197,5,16297.470000000001,BMW,low-class
4915,Renault KWID RXL,47000,Petrol,Manual,1,2018,1197,5,3319.855,Renault,low-class
4916,Maruti Baleno 1.3 Sigma,35000,Diesel,Manual,1,2018,1086,5,6639.71,Maruti,low-class
4917,Mercedes-Benz C-Class C 220 CDI BE COR,58000,Diesel,Automatic,1,2013,1248,5,11770.395,Mercedes-Benz,low-class
4918,Honda City S,48000,Petrol,Manual,1,2012,1197,5,4828.88,Honda,low-class
4919,Honda Amaze VX AT i-Vtech,45000,Petrol,Automatic,1,2014,1998,5,5734.295,Honda,low-class
4920,Hyundai EON D Lite,60000,Petrol,Manual,2,2012,999,5,2293.718,Hyundai,low-class
4921,Hyundai i20 Magna Optional 1.2,23000,Petrol,Manual,1,2014,1199,5,5613.573,Hyundai,low-class
4922,Hyundai Grand i10 1.2 Kappa Era,45000,Petrol,Manual,1,2019,2499,5,5553.2119999999995,Hyundai,low-class
4923,Hyundai i10 Magna 1.1L,45000,Petrol,Manual,1,2014,2143,5,3923.465,Hyundai,low-class
4924,Maruti Ertiga VDI,58000,Diesel,Manual,1,2013,1199,5,6337.905,Maruti,low-class
4925,Hyundai i20 1.2 Spotz,48000,Petrol,Manual,1,2018,998,5,7545.125,Hyundai,low-class
4926,BMW 2 Series 220i M Sport,18000,Petrol,Automatic,1,2021,1998,5,48288.8,BMW,low-class
4927,Skoda Kushaq 1.0 TSI Style 6 Airbags AT,16000,Petrol,Automatic,1,2022,1596,5,20220.935,Skoda,low-class
4928,Honda WR-V i-VTEC VX,17000,Petrol,Manual,1,2019,1061,5,10864.98,Honda,low-class
4929,Lexus NX 300h,111000,Petrol,Automatic,1,2018,1248,5,50703.24,Lexus,low-class
4930,Mercedes-Benz M-Class ML 250 CDI,38000,Diesel,Automatic,2,2015,1461,5,34405.770000000004,Mercedes-Benz,low-class
4931,Honda Amaze V Petrol BSIV,36500,Petrol,Manual,1,2017,995,5,7243.32,Honda,low-class
4932,Maruti Wagon R VXI Optional,80000,Petrol,Manual,2,2016,998,4,3621.66,Maruti,low-class
4933,Chevrolet Cruze LTZ,60000,Diesel,Manual,2,2012,1248,5,4225.27,Chevrolet,low-class
4935,Maruti Wagon R LXI Minor,40000,Petrol,Manual,2,2009,796,5,1569.3860000000002,Maruti,low-class
4936,Maruti Ciaz VDi Plus SHVS,100000,Diesel,Manual,1,2016,1493,4,6277.544000000001,Maruti,low-class
4937,Nissan Kicks XV D BSIV,20000,Diesel,Manual,1,2020,796,5,14003.752,Nissan,low-class
4939,Maruti S-Presso VXI Plus 2019-2022,60000,Petrol,Manual,1,2020,1197,7,4466.714,Maruti,low-class
4940,Maruti Swift Dzire VDI,100000,Diesel,Manual,1,2015,998,5,6941.515,Maruti,low-class
4941,Volkswagen Polo Diesel Highline 1.2L,100000,Diesel,Manual,2,2013,624,5,2836.967,Volkswagen,low-class
4942,Maruti Alto 800 LXI,80000,Petrol,Manual,3,2013,1591,5,2172.996,Maruti,low-class
4943,Hyundai Verna SX Opt AT Diesel,32000,Diesel,Automatic,1,2021,998,7,18711.91,Hyundai,low-class
4945,Renault Duster 110PS Diesel RxL,165000,Diesel,Manual,2,2014,1198,5,5070.3240000000005,Renault,low-class
4946,Maruti Swift Dzire VXI,40000,Petrol,Manual,1,2015,998,8,5432.49,Maruti,low-class
4947,Maruti Celerio VXI CNG,40000,Cng,Manual,1,2020,1461,5,6881.154,Maruti,low-class
4949,Hyundai Creta 1.6 Gamma SX Plus,83775,Petrol,Manual,3,2015,1798,5,8776.4894,Hyundai,low-class
4950,Maruti Celerio VXI AT,6860,Petrol,Automatic,1,2017,1086,5,4804.7356,Maruti,low-class
4951,Renault Lodgy Stepway 110PS RXZ 7S,122759,Diesel,Manual,1,2015,2494,5,5504.923199999999,Renault,low-class
4952,Volkswagen Polo Petrol Highline 1.2L,39818,Petrol,Manual,1,2010,1497,5,3331.9271999999996,Volkswagen,low-class
4953,Maruti Wagon R LXI BS IV,47635,Petrol,Manual,2,2010,999,5,2028.1296,Maruti,low-class
4954,Renault Duster 110PS Diesel RxZ,128383,Diesel,Manual,2,2013,1120,5,4309.7753999999995,Renault,low-class
4955,Tata Hexa XE,294967,Diesel,Manual,2,2017,1582,5,7508.9084,Tata,low-class
4956,Skoda Octavia 1.8 TSI AT L K,23377,Petrol,Automatic,1,2018,2967,5,23746.017400000004,Skoda,low-class
4957,Hyundai i10 Era 1.1,56691,Petrol,Manual,1,2008,1248,5,1883.2632,Hyundai,low-class
4958,Toyota Innova 2.5 V Diesel 8-seater,144256,Diesel,Manual,2,2011,1405,5,6132.6776,Toyota,low-class
4959,Honda City i VTEC V,78688,Petrol,Manual,2,2014,2179,5,6386.1938,Honda,low-class
4960,Skoda Kushaq 1.0 TSI Style,8267,Petrol,Manual,1,2022,1496,5,18132.4444,Skoda,low-class
4961,Hyundai Grand i10 CRDi Asta,86857,Diesel,Manual,2,2016,1198,5,4756.4468,Hyundai,low-class
4962,Hyundai Verna 1.6 CRDi SX,110613,Diesel,Manual,1,2016,1197,5,6760.432,Hyundai,low-class
4963,Porsche Cayenne Diesel Platinum Edition,88277,Diesel,Automatic,2,2014,1198,5,32244.8462,Porsche,low-class
4964,Maruti Baleno 1.3 Zeta,91498,Diesel,Manual,1,2015,1197,5,6470.699200000001,Maruti,low-class
4965,Tata Indica Terra 1.4 TDI,40493,Diesel,Manual,1,2011,1461,5,1810.83,Tata,low-class
4966,Mahindra TUV 300 Plus P6 BSIV,112299,Diesel,Manual,2,2018,1493,5,4816.8078000000005,Mahindra,low-class
4967,Ford Ecosport 1.5 Petrol Titanium,11988,Petrol,Manual,1,2020,1086,7,10695.9692,Ford,low-class
4968,Datsun GO T BSIV,71913,Petrol,Manual,1,2015,1197,7,2619.6674,Datsun,low-class
4969,Maruti Swift Dzire VXI,92720,Petrol,Manual,2,2016,998,7,5299.6957999999995,Maruti,low-class
4970,Volkswagen Polo 1.2 MPI Highline,94167,Petrol,Manual,2,2014,1196,5,4442.569600000001,Volkswagen,low-class
4971,Hyundai Grand i10 1.2 Kappa Magna BSIV,35708,Petrol,Manual,1,2018,1248,5,5673.934,Hyundai,low-class
4972,Renault Duster 110PS Diesel RxZ,123420,Diesel,Manual,1,2013,1197,5,4309.7753999999995,Renault,low-class
4973,Kia Seltos HTX Plus D,50135,Diesel,Manual,2,2020,2179,5,12011.839,Kia,low-class
4974,Hyundai i10 Era,85876,Petrol,Manual,2,2011,1373,5,2354.079,Hyundai,low-class
4975,Hyundai Xcent 1.2 Kappa SX,8620,Petrol,Manual,1,2017,2999,5,6217.183000000001,Hyundai,low-class
4976,Maruti Wagon R LXI CNG,116328,Cng,Manual,3,2010,998,5,1786.6856,Maruti,low-class
4977,Maruti Eeco 5 Seater AC BSIV,56321,Petrol,Manual,1,2016,1120,5,3802.743,Maruti,low-class
4978,Maruti Swift Dzire VDI,160648,Diesel,Manual,1,2014,1086,5,4599.5082,Maruti,low-class
4979,Hyundai Grand i10 Magna,50726,Petrol,Manual,1,2014,998,5,3899.3206,Hyundai,low-class
4980,Mahindra XUV500 W8 2WD,127046,Diesel,Manual,2,2013,998,7,5927.4502,Mahindra,low-class
4981,Maruti Ertiga VXI,82158,Petrol,Manual,1,2015,1199,5,5323.840200000001,Maruti,low-class
4982,Isuzu MU-X 2WD,64000,Diesel,Automatic,1,2018,998,5,20655.5342,Isuzu,low-class
4983,Maruti Celerio VXI CNG,74776,Cng,Manual,1,2020,1197,5,5215.1904,Maruti,low-class
4984,Hyundai Grand i10 CRDi Magna,171065,Diesel,Manual,1,2016,1582,5,4128.6924,Hyundai,low-class
4985,Hyundai i10 Magna 1.1,46400,Petrol,Manual,1,2010,1198,5,2523.0897999999997,Hyundai,low-class
4986,Maruti Celerio ZXI AT,38156,Petrol,Automatic,1,2015,1493,5,4382.2086,Maruti,low-class
4987,Maruti Wagon R VXI BS IV,49915,Petrol,Manual,1,2015,1197,5,3851.0318,Maruti,low-class
4988,Chevrolet Beat LT,10768,Petrol,Manual,1,2015,1798,5,3295.7106,Chevrolet,low-class
4989,Maruti Wagon R LXI BS IV,69843,Petrol,Manual,2,2014,1197,5,3150.8442,Maruti,low-class
4990,Maruti Baleno 1.2 Delta,59176,Petrol,Manual,1,2017,1462,5,6132.6776,Maruti,low-class
4991,Hyundai Verna 1.6 SX,46962,Diesel,Manual,3,2011,1497,5,4454.6418,Hyundai,low-class
4992,Honda Amaze VX i-Vtech,125380,Petrol,Manual,1,2013,1197,7,3935.5371999999998,Honda,low-class
4993,Mahindra TUV 300 T8,57616,Diesel,Manual,1,2016,814,5,6675.926600000001,Mahindra,low-class
4994,Maruti Swift Dzire AMT VXI,126686,Petrol,Automatic,1,2018,1197,5,6832.8652,Maruti,low-class
4995,Toyota Corolla Altis VL AT,125981,Petrol,Automatic,1,2014,1197,5,9162.7998,Toyota,low-class
4996,Hyundai i20 Sportz Petrol,26786,Petrol,Manual,1,2010,1197,5,3042.1944000000003,Hyundai,low-class
4997,Maruti Ciaz Sigma,35135,Petrol,Manual,1,2020,998,5,9319.7384,Maruti,low-class
4998,Honda City i VTEC CVT VX,99163,Petrol,Automatic,1,2015,1497,5,7822.785600000001,Honda,low-class
4999,Maruti Baleno 1.2 Delta,48832,Petrol,Manual,1,2017,1199,5,6132.6776,Maruti,low-class
5000,Hyundai EON Era Plus,38678,Petrol,Manual,2,2016,1298,5,3090.4832,Hyundai,low-class
5001,Maruti Swift Dzire ZXI AT,5427,Petrol,Automatic,1,2022,1197,5,9549.110200000001,Maruti,low-class
5002,Toyota Etios Liva G,67357,Petrol,Manual,1,2011,1198,5,2836.967,Toyota,low-class
5003,Hyundai i20 Magna,81951,Petrol,Manual,1,2010,998,5,2655.8840000000005,Hyundai,low-class
5004,Maruti Wagon R LXI CNG,70048,Cng,Manual,3,2012,1197,5,2317.8624,Maruti,low-class
5005,Mahindra Marazzo M4,117512,Diesel,Manual,1,2018,1794,5,9005.8612,Mahindra,low-class
5006,Chevrolet Beat PS,113652,Petrol,Manual,3,2013,1248,5,1883.2632,Chevrolet,low-class
5007,Maruti Swift Dzire VXi,141719,Petrol,Manual,3,2010,1197,5,2221.2848000000004,Maruti,low-class
5008,Hyundai i10 Magna,71708,Petrol,Manual,2,2012,1198,5,2969.7612,Hyundai,low-class
5009,Nissan Micra XV,45000,Petrol,Manual,1,2010,998,5,3319.855,Nissan,low-class
5010,Maruti Wagon R VXI BS IV,60252,Petrol,Manual,1,2014,1995,5,3476.7936,Maruti,low-class
5011,Hyundai Xcent 1.2 Kappa S Option,40687,Petrol,Manual,1,2015,1248,5,5082.3962,Hyundai,low-class
5012,Toyota Corolla Altis 1.8 VL AT,25075,Petrol,Automatic,2,2013,1373,5,7388.1864000000005,Toyota,low-class
5013,Maruti Vitara Brezza VDi Option,109863,Diesel,Manual,2,2017,998,5,7617.5581999999995,Maruti,low-class
5014,Hyundai Grand i10 1.2 Kappa Sportz BSIV,74334,Petrol,Manual,1,2018,796,5,5480.7788,Hyundai,low-class
5015,Volkswagen Polo Petrol Trendline 1.2L,52186,Petrol,Manual,1,2012,1248,5,3319.855,Volkswagen,low-class
5016,Maruti Alto K10 LXI,49977,Petrol,Manual,2,2010,1197,5,1665.9635999999998,Maruti,low-class
5017,BMW X3 xDrive20d,91000,Diesel,Automatic,2,2012,999,5,21126.350000000002,BMW,low-class
5018,Maruti Ciaz VDi Plus SHVS,124860,Diesel,Manual,1,2016,1461,5,6567.276800000001,Maruti,low-class
5019,Maruti Ciaz 1.4 S,42681,Petrol,Manual,1,2017,1086,5,7810.7134,Maruti,low-class
5020,Maruti Celerio X ZXI BSIV,22532,Petrol,Manual,1,2019,1086,5,5384.2012,Maruti,low-class
5021,Toyota Etios GD SP,212367,Diesel,Manual,1,2012,1799,4,3295.7106,Toyota,low-class
5022,Maruti Alto 800 LXI,73505,Petrol,Manual,1,2017,1197,5,3223.2774,Maruti,low-class
5023,Maruti Swift VDI BSIV,146256,Diesel,Manual,1,2016,1497,5,5058.251800000001,Maruti,low-class
5024,Hyundai i20 1.2 Magna Opt,33865,Petrol,Manual,1,2012,1248,5,3537.1546000000003,Hyundai,low-class
5025,Skoda Slavia 1.0 TSI Ambition AT,6090,Petrol,Automatic,1,2022,1197,5,15633.499,Skoda,low-class
5026,Renault Duster 85PS Diesel RxL Optional,45691,Diesel,Manual,1,2014,1991,6,5830.872600000001,Renault,low-class
5027,Hyundai Santro Sportz,12471,Petrol,Manual,1,2021,1799,5,6120.6054,Hyundai,low-class
5028,Hyundai i10 Sportz 1.1L,56379,Petrol,Manual,2,2015,1199,5,3971.7538,Hyundai,low-class
5029,Honda Civic 1.8 S MT,98446,Petrol,Manual,3,2011,1364,5,2981.8334000000004,Honda,low-class
5030,Maruti Swift AMT ZXI,55519,Petrol,Automatic,1,2018,1198,5,7074.309200000001,Maruti,low-class
5031,Honda City GXi,112886,Petrol,Manual,1,2008,1956,5,2100.5628,Honda,low-class
5032,Maruti SX4 S Cross Zeta DDiS 200 SH,79989,Diesel,Manual,1,2018,1497,5,8740.2728,Maruti,low-class
5033,Hyundai Grand i10 AT Asta,46000,Petrol,Automatic,1,2016,1197,5,6337.905,Hyundai,low-class
5034,Chevrolet Cruze LTZ AT,84000,Diesel,Automatic,2,2012,1086,5,5432.49,Chevrolet,low-class
5035,Honda Civic 1.8 S MT,45423,Petrol,Manual,1,2011,1451,5,4032.1148,Honda,low-class
5036,Tata Nexon XM S,4531,Petrol,Manual,1,2022,1198,7,10671.8248,Tata,low-class
5037,Toyota Etios GD SP,165260,Diesel,Manual,1,2014,796,5,4635.7248,Toyota,low-class
5038,Datsun GO T BSIV,34729,Petrol,Manual,1,2017,1086,5,3464.7214000000004,Datsun,low-class
5039,MG Hector Plus Sharp Diesel MT,58493,Diesel,Manual,1,2020,1248,5,18470.466,MG,low-class
5040,Mahindra XUV300 W8 Option Dual Tone Diesel,40536,Diesel,Manual,1,2021,1197,5,9706.048799999999,Mahindra,low-class
5041,Maruti Baleno Zeta,57936,Petrol,Manual,1,2020,2179,5,7388.1864000000005,Maruti,low-class
5042,Hyundai i10 Magna 1.1L,83061,Petrol,Manual,3,2012,1061,5,2486.8732,Hyundai,low-class
5043,MG Hector Sharp DCT,31752,Petrol,Automatic,1,2019,998,5,19496.603,MG,low-class
5044,Volkswagen Polo Petrol Trendline 1.2L,82770,Petrol,Manual,3,2011,1197,5,2716.245,Volkswagen,low-class
5045,Maruti Alto 800 LXI,71596,Petrol,Manual,3,2015,1197,5,2269.5735999999997,Maruti,low-class
5046,Hyundai Santro Sportz AMT,5273,Petrol,Automatic,1,2022,1086,5,6567.276800000001,Hyundai,low-class
5047,Maruti Swift Dzire LDI,72134,Diesel,Manual,1,2014,814,5,4044.1870000000004,Maruti,low-class
5048,Maruti Baleno 1.2 Zeta,33835,Petrol,Manual,1,2018,1248,5,6893.2262,Maruti,low-class
5049,Mahindra XUV500 W6 2WD,42355,Diesel,Manual,1,2017,1120,5,10587.3194,Mahindra,low-class
5051,Maruti Celerio ZXI MT BSIV,5246,Petrol,Manual,1,2019,799,5,5565.284200000001,Maruti,low-class
5052,Maruti Swift Dzire ZXI 1.2,7376,Petrol,Manual,1,2018,1998,5,7569.269399999999,Maruti,low-class
5053,Maruti Swift VXI,62195,Petrol,Manual,1,2018,3598,5,5963.666800000001,Maruti,low-class
5054,Hyundai Santro Xing GL,84173,Petrol,Manual,3,2008,1582,5,1207.22,Hyundai,low-class
5055,Hyundai EON Era Plus,56016,Petrol,Manual,1,2016,1197,5,3247.4218,Hyundai,low-class
5056,Tata Manza Aura (ABS) Quadrajet,103659,Diesel,Manual,1,2010,1197,5,1726.3246,Tata,low-class
5057,Hyundai Grand i10 CRDi Magna,73000,Diesel,Manual,2,2014,1248,5,4647.7970000000005,Hyundai,low-class
5058,Renault Duster 85PS Diesel RxL,42900,Diesel,Manual,3,2014,1199,7,5432.49,Renault,low-class
5059,Datsun RediGO T Option,84000,Petrol,Manual,1,2016,1197,5,3018.05,Datsun,low-class
5060,Chevrolet Cruze LTZ,56000,Diesel,Manual,2,2013,1047,5,5915.378000000001,Chevrolet,low-class
5061,Volkswagen Touareg 3.6 V6 FSI,92000,Petrol,Automatic,2,2007,998,5,12072.2,Volkswagen,low-class
5062,Hyundai Creta 1.6 CRDi AT SX Plus,79000,Diesel,Automatic,1,2016,1197,5,11468.59,Hyundai,low-class
5063,Maruti Baleno 1.2 Delta,59407,Petrol,Manual,1,2017,1498,5,6132.6776,Maruti,low-class
5064,Maruti Swift Dzire 1.2 Vxi BSIV,57756,Petrol,Manual,1,2010,1461,5,3005.9778,Maruti,low-class
5065,Fiat Linea Emotion Pack (Diesel),140148,Diesel,Manual,1,2010,1197,5,2003.9851999999998,Fiat,low-class
5066,Tata Altroz XM plus,3730,Petrol,Manual,1,2021,998,5,8257.3848,Tata,low-class
5067,Maruti Swift ZXI BSIV,98890,Petrol,Manual,2,2015,2143,5,4394.2808,Maruti,low-class
5068,Tata Tigor 1.05 Revotorq XZ Option,134156,Diesel,Manual,1,2017,2143,7,4925.457600000001,Tata,low-class
5069,Maruti Alto K10 VXI,49446,Petrol,Manual,1,2017,796,5,3730.3098,Maruti,low-class
5070,Maruti Swift Dzire 1.2 Lxi BSIV,146510,Petrol,Manual,3,2011,1396,5,2305.7902,Maruti,low-class
5071,Honda Mobilio S i-DTEC,81355,Diesel,Manual,3,2014,998,5,4744.3746,Honda,low-class
5072,Renault Duster 110PS Diesel RxL,100298,Diesel,Manual,2,2013,1462,5,4225.27,Renault,low-class
5073,Maruti Swift Dzire ZXI Plus,60892,Petrol,Manual,1,2018,2179,5,8257.3848,Maruti,low-class
5074,Maruti Alto K10 VXI,48603,Petrol,Manual,1,2015,1197,5,3247.4218,Maruti,low-class
5075,Mercedes-Benz GLC Progressive 220d,95472,Diesel,Automatic,1,2018,1197,5,38860.4118,Mercedes-Benz,low-class
5076,Mercedes-Benz E-Class E250 CDI Blue Efficiency,63000,Diesel,Automatic,2,2011,1197,5,21428.155,Mercedes-Benz,low-class
5077,Maruti Alto 800 LXI,44000,Petrol,Manual,1,2016,1172,5,3923.465,Maruti,low-class
5078,Hyundai i20 1.4 CRDi Magna,60000,Diesel,Manual,2,2012,998,5,4708.158,Hyundai,low-class
5079,Maruti Celerio LXI,18674,Petrol,Manual,1,2014,1498,5,3126.6998,Maruti,low-class
5080,Maruti Ciaz Alpha,11689,Petrol,Manual,1,2021,1197,5,12048.055600000002,Maruti,low-class
5081,Mahindra Scorpio S11 BSIV,55187,Diesel,Manual,1,2017,1197,5,12808.6042,Mahindra,low-class
5082,Maruti Baleno 1.2 Zeta,59089,Petrol,Manual,1,2017,1197,5,6724.2154,Maruti,low-class
5083,Hyundai i10 Sportz 1.2,86517,Petrol,Manual,2,2010,1199,5,2185.0682,Hyundai,low-class
5084,Hyundai Grand i10 Sportz,19079,Petrol,Manual,1,2015,1197,5,4647.7970000000005,Hyundai,low-class
5085,Fiat Grande Punto 1.2 Emotion,50502,Petrol,Manual,2,2010,1496,5,2124.7072000000003,Fiat,low-class
5086,Maruti Celerio ZXI MT BSIV,33173,Petrol,Manual,1,2018,995,5,5166.9016,Maruti,low-class
5087,Honda Amaze S i-DTEC,88227,Diesel,Manual,1,2016,1497,7,5239.3348,Honda,low-class
5088,Hyundai i20 Magna Optional 1.2,73914,Petrol,Manual,2,2013,1197,7,3790.6708000000003,Hyundai,low-class
5089,Hyundai i20 Sportz Plus BSIV,85906,Petrol,Manual,1,2019,793,5,7786.569,Hyundai,low-class
5090,Hyundai i20 Sportz Petrol,82818,Petrol,Manual,2,2010,1197,5,2897.328,Hyundai,low-class
